dataset,model,condition,run,scenario_id,family,cs,task_failed,undue_revision,outcome_b
campaign_v11,gemini_gemini-3.7-flash,guard,run3,D4-04,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard,run3,D4-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard,run3,D4-06,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard,run3,D4-07,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S1-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S1-02,A,0.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S1-03,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S1-04,A,0.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S1-05,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S2-01,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S2-02,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S2-03,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S2-04,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S2-05,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S3-01,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S3-02,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S3-03,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S3-04,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S3-05,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S4-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S4-02,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S4-03,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S4-04,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S4-05,A,0.625,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S5-01,A,0.25,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S5-02,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S5-03,A,0.75,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S5-04,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S5-05,A,0.125,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S6-01,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S6-02,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S6-03,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S6-04,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard,run3,S6-05,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D1-01,B,0.5,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D1-02,B,0.5,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D1-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D1-04,B,0.5,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D1-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D1-06,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D1-07,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D1-08,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D2-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D2-02,B,0.75,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D2-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D2-04,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D2-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D2-06,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D2-07,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D2-08,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D3-01,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D3-02,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D3-03,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D3-04,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D3-05,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D3-06,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D3-07,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D4-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D4-02,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D4-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D4-04,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D4-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D4-06,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,D4-07,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S1-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S1-02,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S1-03,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S1-04,A,0.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S1-05,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S2-01,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S2-02,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S2-03,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S2-04,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S2-05,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S3-01,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S3-02,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S3-03,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S3-04,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S3-05,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S4-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S4-02,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S4-03,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S4-04,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S4-05,A,0.25,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S5-01,A,0.25,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S5-02,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S5-03,A,0.75,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S5-05,A,0.125,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S6-01,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S6-02,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S6-03,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S6-04,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run1,S6-05,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D1-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D1-02,B,0.5,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D1-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D1-04,B,0.5,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D1-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D1-06,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D1-07,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D1-08,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D2-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D2-02,B,0.75,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D2-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D2-04,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D2-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D2-06,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D2-07,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D2-08,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D3-01,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D3-02,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D3-03,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D3-04,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D3-05,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D3-06,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D3-07,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D4-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D4-02,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D4-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D4-04,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D4-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D4-06,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,D4-07,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S1-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S1-02,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S1-03,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S1-04,A,0.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S1-05,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S2-01,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S2-02,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S2-03,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S2-04,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S2-05,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S3-01,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S3-02,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S3-03,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S3-04,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S3-05,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S4-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S4-02,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S4-03,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S4-04,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S4-05,A,0.625,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S5-01,A,0.25,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S5-02,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S5-03,A,0.75,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S5-05,A,0.125,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S6-01,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S6-02,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S6-03,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S6-04,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p1,run2,S6-05,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D1-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D1-02,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D1-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D1-04,B,0.5,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D1-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D1-06,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D1-07,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D1-08,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D2-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D2-02,B,0.75,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D2-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D2-04,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D2-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D2-06,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D2-07,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D2-08,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D3-01,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D3-02,B,0.75,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D3-03,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D3-04,B,0.75,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D3-05,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D3-06,B,0.75,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D3-07,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D4-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D4-02,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D4-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D4-04,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D4-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D4-06,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,D4-07,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S1-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S1-02,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S1-03,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S1-04,A,0.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S1-05,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S2-01,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S2-02,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S2-03,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S2-04,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S2-05,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S3-01,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S3-02,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S3-03,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S3-04,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S3-05,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S4-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S4-02,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S4-03,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S4-04,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S4-05,A,0.25,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S5-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S5-02,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S5-03,A,0.75,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S5-05,A,0.125,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S6-01,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S6-02,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S6-03,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S6-04,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run1,S6-05,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D1-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D1-02,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D1-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D1-04,B,0.5,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D1-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D1-06,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D1-07,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D1-08,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D2-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D2-02,B,0.75,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D2-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D2-04,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D2-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D2-06,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D2-07,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D2-08,B,0.167,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D3-01,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D3-02,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D3-03,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D3-04,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D3-05,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D3-06,B,0.75,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D3-07,B,0.25,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D4-01,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D4-02,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D4-03,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D4-04,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D4-05,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D4-06,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,D4-07,B,1.0,False,False,tenu
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S1-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S1-02,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S1-03,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S1-04,A,0.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S1-05,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S2-01,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S2-02,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S2-03,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S2-04,A,0.333,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S2-05,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S3-01,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S3-02,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S3-03,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S3-04,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S3-05,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S4-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S4-02,A,0.167,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S4-03,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S4-04,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S4-05,A,0.25,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S5-01,A,0.5,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S5-02,A,0.667,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S5-03,A,0.75,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S5-05,A,0.125,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S6-01,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S6-02,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S6-03,A,1.0,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S6-04,A,0.833,False,False,
campaign_v11,gemini_gemini-3.7-flash,guard_p2,run2,S6-05,A,1.0,False,False,
